Place;Deg_Lon;Deg_Lat;altitude;Biome;TANN;PANN;MTCO;MTWA
Dambach_a384;13,9182;52,8911;190;CLMX;9,046989766;655,9053254;0,476526846;17,80034383
Dambach_a385;14,0237;52,8996;190;CLMX;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a386;14,0237;52,8996;190;COCO;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a387;14,0269;52,9078;190;COCO;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a388;13,9255;52,909;190;CLMX;9,046989766;655,9053254;0,476526846;17,80034383
Dambach_a389;14,0164;52,9129;190;COCO;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a39;15,65;48,3833;190;COMX;8,692986974;726,3664806;-0,785352434;18,04051145
Dambach_a390;14,0216;52,913;840;CLMX;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a391;14,0125;52,9156;840;COCO;9,074860963;653,5936403;0,474520177;17,84876251
Dambach_a392;13,6515;52,923;840;CLMX;9,059467776;658,582077;0,522023931;17,77471288
Dambach_a393;13,6518;52,9295;840;CLMX;9,059467776;658,582077;0,522023931;17,77471288
Dambach_a394;13,6558;52,9392;850;CLMX;9,059467776;658,582077;0,522023931;17,77471288
Dambach_a395;13,6538;52,9461;850;CLMX;9,059467776;658,582077;0,522023931;17,77471288
Dambach_a396;13,6539;52,9518;850;COCO;8,926501403;658,3554876;0,421727856;17,61939049
Dambach_a397;13,6539;52,9518;850;CLMX;8,926501403;658,3554876;0,421727856;17,61939049
Dambach_a398;13,6445;52,9675;860;CLMX;8,926501403;658,3554876;0,421727856;17,61939049
Dambach_a399;12,854;52,9722;860;TEDE;9,012677541;667,3962021;0,65399365;17,56695048
Dambach_a4;15,45;48,3167;860;COMX;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a40;14,7833;48,45;860;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a400;12,8915;52,9894;860;CLMX;8,972085519;666,8713725;0,58546036;17,55531184
Dambach_a401;13,6127;52,9927;850;CLMX;8,926501403;658,3554876;0,421727856;17,61939049
Dambach_a402;12,8514;52,9951;850;HODE;9,012677541;667,3962021;0,65399365;17,56695048
Dambach_a403;12,8514;52,9951;850;COST;9,012677541;667,3962021;0,65399365;17,56695048
Dambach_a404;12,8439;53,0025;850;CLMX;9,012677541;667,3962021;0,65399365;17,56695048
Dambach_a405;13,0833;53,1167;900;COCO;8,923636481;661,2408864;0,537198563;17,49288813
Dambach_a406;13,0167;53,1333;900;CLMX;8,889306195;662,6692772;0,535749306;17,42940203
Dambach_a407;13,0167;53,1333;900;COCO;8,889306195;662,6692772;0,535749306;17,42940203
Dambach_a408;13;53,15;900;CLMX;8,82385656;658,710494;0,511852533;17,31923358
Dambach_a409;13,0833;53,15;890;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a41;14,7833;48,45;890;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a410;13,0833;53,15;890;CLMX;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a411;13,0833;53,15;890;CLMX;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a412;13,0833;53,15;970;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a413;13,0833;53,15;970;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a414;13,1;53,15;970;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a415;13,1;53,15;970;CLMX;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a416;13,1;53,15;940;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a417;13,1;53,15;940;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a418;13,1;53,15;940;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a419;13,0833;53,1667;940;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a42;14,7833;48,45;940;COST;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a420;13,0833;53,1667;950;COCO;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a421;13,0833;53,1667;950;CLMX;8,844616075;656,8208206;0,50780805;17,36333911
Dambach_a43;14,7833;48,45;1000;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a435;13,426;54,3722;770;TUND;8,732874493;749,0133977;1,419632037;16,72361056
Dambach_a436;13,4374;54,3741;770;COMX;8,732874493;749,0133977;1,419632037;16,72361056
Dambach_a437;13,4438;54,38;770;CLMX;8,732874493;749,0133977;1,419632037;16,72361056
Dambach_a438;13,4452;54,3807;770;COCO;8,732874493;749,0133977;1,419632037;16,72361056
Dambach_a439;13,4341;54,3851;770;COCO;8,732874493;749,0133977;1,419632037;16,72361056
Dambach_a44;14,7833;48,45;770;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a442;13,5636;54,4771;770;TEDE;8,656825254;772,9959869;1,698786219;16,44974518
Dambach_a45;14,7833;48,45;675;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a46;14,7833;48,45;675;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a47;14,7833;48,45;675;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a48;14,7833;48,45;670;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a49;14,7833;48,45;670;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a5;15,45;48,3167;670;COMX;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a50;14,7833;48,45;670;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a51;14,7833;48,45;685;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a52;14,7833;48,45;685;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a53;14,7833;48,45;685;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a54;14,7833;48,45;685;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a55;14,7833;48,45;685;COST;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a56;14,7833;48,45;660;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a57;14,8167;48,45;660;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a58;14,8167;48,45;660;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a59;14,8167;48,45;660;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a6;15,45;48,3167;660;COMX;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a60;14,8167;48,45;660;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a61;14,8167;48,45;700;COMX;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a62;14,8167;48,45;700;COCO;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a63;14,8167;48,45;700;COST;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a64;14,8167;48,45;700;COST;6,407905479;1006,617934;-2,736510913;15,33252176
Dambach_a65;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a66;15,0333;48,45;690;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a67;15,0333;48,45;690;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a68;15,0333;48,45;690;COCO;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a69;15,0333;48,45;690;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a7;15,45;48,3167;690;COCO;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a70;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a71;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a72;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a73;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a74;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a75;15,0333;48,45;690;COST;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a76;15,0333;48,45;700;COCO;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a77;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a78;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a79;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a8;15,45;48,3167;700;COCO;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a80;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a81;15,0333;48,45;700;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a82;15,0333;48,45;700;COCO;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a83;15,0333;48,45;735;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a84;15,0333;48,45;735;COMX;6,85584565;975,9575772;-2,390598218;15,90359275
Dambach_a85;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a86;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a87;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a88;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a89;15,1667;48,45;735;COMX;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a9;15,45;48,3167;735;COCO;8,286199709;797,6072359;-1,085919698;17,48300171
Dambach_a90;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a91;15,1667;48,45;735;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a92;15,1667;48,45;735;COMX;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a93;15,1667;48,45;760;COMX;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a94;15,1667;48,45;760;COMX;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a95;15,1667;48,45;760;COMX;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a96;15,1667;48,45;760;COST;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a97;15,1667;48,45;760;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a98;15,1667;48,45;710;COCO;7,005705605;923,1940341;-2,254231771;16,10351149
Dambach_a99;8,4856;48,4956;710;COST;7,813887974;1312,753165;-0,502069076;16,07621225
Desprat_a1;9,99175;37,12945;710;HODE;17,97297414;506,8936591;12,02861023;24,47695923
Desprat_a10;10,11044;37,16325;710;HODE;18,06795692;580,4479352;12,71289508;23,92057292
Desprat_a11;10,14658;37,10321;710;WAST;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a12;10,14658;37,10321;730;HODE;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a13;10,14658;37,10321;730;HODE;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a14;10,11303;37,16115;730;WAST;18,06795692;580,4479352;12,71289508;23,92057292
Desprat_a15;10,16502;37,16735;730;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a16;10,16958;37,16702;730;WAST;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a17;10,2;37,17022;820;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a18;10,20234;37,17067;820;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a19;10,20226;37,17068;820;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a2;9,99795;37,09973;820;WAST;17,97297414;506,8936591;12,02861023;24,47695923
Desprat_a20;10,20231;37,17069;820;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a21;10,21253;37,17017;710;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a22;10,2131;37,17048;710;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a23;10,22672;37,16977;710;WAST;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a24;10,2439;37,17113;710;WAST;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a25;10,24403;37,17175;710;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a26;10,2443;37,1719;650;XERO;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a27;10,2443;37,17202;650;XERO;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a28;10,239;37,161;650;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a29;10,241;37,161;650;HODE;18,0892237;593,3690777;12,86995188;23,79081917
Desprat_a3;9,99801;37,09948;650;WAST;17,97297414;506,8936591;12,02861023;24,47695923
Desprat_a4;9,99813;37,09962;580;WAST;17,97297414;506,8936591;12,02861023;24,47695923
Desprat_a5;10,09241;37,1025;580;HODE;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a6;10,10482;37,0859;580;HODE;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a7;10,10539;37,0862;580;HODE;18,12464658;523,3018682;12,4308691;24,34025447
Desprat_a8;10,11025;37,16365;600;XERO;18,06795692;580,4479352;12,71289508;23,92057292
Desprat_a9;10,11043;37,16326;600;HODE;18,06795692;580,4479352;12,71289508;23,92057292
Di_Rita_a1;12,501801;42,245649;600;WAMX;14,49494104;1030,761766;6,517297268;23,2125473
Di_Rita_a12;15,84;41,55;900;WAST;16,13859042;588,2467157;8,023843447;25,16125298
Di_Rita_a13;15,84;41,55;900;HODE;16,13859042;588,2467157;8,023843447;25,16125298
Di_Rita_a14;15,84;41,55;900;COST;16,13859042;588,2467157;8,023843447;25,16125298
Di_Rita_a15;18,45;40,176;900;WAST;17,28511834;691,3358921;10,4929409;25,06682078
Di_Rita_a16;18,45;40,176;865;XERO;17,28511834;691,3358921;10,4929409;25,06682078
Di_Rita_a2;12,504891;42,243201;865;WAMX;14,49494104;1030,761766;6,517297268;23,2125473
Di_Rita_a3;12,50768;42,242651;865;COST;14,49494104;1030,761766;6,517297268;23,2125473
Di_Rita_a4;12,51107;42,239134;865;WAMX;14,49494104;1030,761766;6,517297268;23,2125473
Di_Rita_a5;12,506;42,258912;865;WAMX;14,18694385;1086,650316;6,114382744;23,00720151
Di_Rita_a6;12,51504;42,274665;865;WAMX;14,18694385;1086,650316;6,114382744;23,00720151
Djamali_a1;55,92916667;37,37222222;700;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a10;56,11861111;37,35583333;670;COST;10,98873044;425,3598002;-0,286837369;21,63345019
Djamali_a11;56,11861111;37,35583333;670;COST;10,98873044;425,3598002;-0,286837369;21,63345019
Djamali_a12;56,00694444;37,33611111;670;COST;10,86059692;447,8107139;-0,496370236;21,399285
Djamali_a13;56,02555556;37,34388889;670;COST;10,86059692;447,8107139;-0,496370236;21,399285
Djamali_a14;56,02555556;37,33694444;590;COST;10,86059692;447,8107139;-0,496370236;21,399285
Djamali_a15;56,02222222;37,33027778;590;COST;10,86059692;447,8107139;-0,496370236;21,399285
Djamali_a16;56,1525;37,35583333;590;COST;10,98873044;425,3598002;-0,286837369;21,63345019
Djamali_a17;56,18638889;37,35583333;590;COST;10,97564276;400,368686;-0,347981781;21,68063291
Djamali_a18;56,18638889;37,35583333;590;COST;10,97564276;400,368686;-0,347981781;21,68063291
Djamali_a2;55,9375;37,37083333;540;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a3;55,93888889;37,37083333;540;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a4;55,94444444;37,36666667;540;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a5;55,95138889;37,37111111;540;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a6;55,96305556;37,37111111;610;COST;11,00361423;470,0679499;0,162283277;21,37251218
Djamali_a7;55,97666667;37,37222222;610;COST;10,67547704;449,1018301;-0,407766124;21,19987869
Djamali_a8;56,00138889;37,36694444;610;COST;10,67547704;449,1018301;-0,407766124;21,19987869
Djamali_a9;56,00416667;37,35833333;610;COST;10,67547704;449,1018301;-0,407766124;21,19987869
Edwards_a25;-7,276025;57,247775;900;TUND;9,265959501;1390,770614;6,424532731;12,49673589
Edwards_a26;-7,263547222;57,254;900;CLMX;9,265959501;1390,770614;6,424532731;12,49673589
Edwards_a27;-7,2529;57,25340556;900;TUND;9,265959501;1390,770614;6,424532731;12,49673589
Edwards_a28;-7,242663889;57,25707778;650;TUND;9,265959501;1390,770614;6,424532731;12,49673589
Edwards_a29;-7,244419444;57,25646111;650;TUND;9,265959501;1390,770614;6,424532731;12,49673589
Ejarque_a1;1,637777778;42,49333333;135;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a10;1,6475;42,48833333;135;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a11;1,648888889;42,49944444;135;WAMX;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a12;1,641944444;42,48583333;135;COST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a13;1,631666667;42,48305556;135;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a14;1,610833333;42,4825;135;WAMX;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a15;1,615555556;42,48777778;135;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a16;1,6175;42,48305556;135;COST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a17;1,611388889;42,48416667;135;COST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a18;1,606388889;42,49027778;139;COST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a19;1,593611111;42,49111111;139;PION;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a2;1,658055556;42,49472222;139;WAST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a20;1,594444444;42,49222222;130;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a21;1,589166667;42,495;130;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a22;1,586666667;42,49527778;130;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a23;1,5825;42,49611111;144;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a24;1,578611111;42,49694444;144;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a25;1,575;42,49694444;144;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a26;1,569166667;42,49777778;144;TEDE;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a27;1,552222222;42,50361111;130;TEDE;4,798093446;965,7081771;-2,810350657;13,25749588
Ejarque_a3;1,654166667;42,49444444;140;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a4;1,649166667;42,49055556;140;WAMX;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a5;1,6475;42,49;140;WAMX;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a6;1,6475;42,48833333;140;XERO;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a7;1,646666667;42,48638889;132;WAMX;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a8;1,652222222;42,48333333;132;WAST;4,103696195;973,167572;-3,358291467;12,44454543
Ejarque_a9;1,606388889;42,47555556;132;XERO;4,103696195;973,167572;-3,358291467;12,44454543
EMBSECBIO_a1;42,83;41,78;132;COST;3,547516053;1847,098074;-6,78969574;13,57617187
EMBSECBIO_a10;36,58;31,8;139;HODE;18,70694868;62,26339964;9,098338445;27,07515526
EMBSECBIO_a11;35,65;30,67;139;HODE;17,28496118;88,73996492;8,693515619;24,74282519
EMBSECBIO_a12;35,78;30,58;139;WAST;16,86178867;89,78044127;8,021288236;24,47130521
EMBSECBIO_a13;35,41;29,56;139;HODE;18,49723411;41,39014128;9,466101329;26,1436971
EMBSECBIO_a14;35,41;29,56;128;CODE;18,49723411;41,39014128;9,466101329;26,1436971
EMBSECBIO_a15;35,42;29,55;128;HODE;18,49723411;41,39014128;9,466101329;26,1436971
EMBSECBIO_a16;35,7;32,09;128;WAST;18,4147838;238,7587727;9,86369578;25,8977286
EMBSECBIO_a17;35,67;31,58;121;WAST;18,31917445;186,8217948;10,14472739;25,62879944
EMBSECBIO_a2;35,74;31,56;121;HODE;18,31917445;186,8217948;10,14472739;25,62879944
EMBSECBIO_a20;33,58;44,51;121;CODE;12,09501545;519,6523726;3,496718089;21,59197108
EMBSECBIO_a21;33,58;44,51;121;COST;12,09501545;519,6523726;3,496718089;21,59197108
EMBSECBIO_a23;33,61;44,59;120;CLMX;12,13449148;519,208805;3,361778577;21,79013316
EMBSECBIO_a24;33,61;44,59;120;HODE;12,13449148;519,208805;3,361778577;21,79013316
EMBSECBIO_a25;33,66;44,61;120;COST;12,13449148;519,208805;3,361778577;21,79013316
EMBSECBIO_a26;33,73;44,55;120;COST;11,65088119;537,6546085;2,655670245;21,45843188
EMBSECBIO_a28;33,63;44,73;520;WAST;12,17283368;507,293036;3,26446565;21,94168282
EMBSECBIO_a29;33,99;44,49;520;COST;10,00590947;563,4022737;1,319599032;19,43205961
EMBSECBIO_a3;35,74;31,56;520;HODE;18,31917445;186,8217948;10,14472739;25,62879944
EMBSECBIO_a31;33,7;44,5;460;WAMX;11,57317634;530,0905967;2,856672764;21,12629318
EMBSECBIO_a32;54,08;37,92;460;WAMX;17,33630753;222,6834217;6,165565173;28,24650383
EMBSECBIO_a33;51,34;43,38;460;COST;13,26842873;191,7132635;1,816419641;25,83849271
EMBSECBIO_a34;51,66;43,58;500;HODE;13,51336522;170,8518836;0,357484291;27,50248337
EMBSECBIO_a35;26,16;44,07;500;CODE;11,84553247;637,2326839;0,486354868;22,59703191
EMBSECBIO_a36;26,16;44,07;500;WAST;11,84553247;637,2326839;0,486354868;22,59703191
EMBSECBIO_a37;26,16;44,07;370;COST;11,84553247;637,2326839;0,486354868;22,59703191
EMBSECBIO_a38;26,16;44,07;370;WAST;11,84553247;637,2326839;0,486354868;22,59703191
EMBSECBIO_a39;49,1;43,32;370;WAST;13,47480547;309,7532505;4,876266321;23,6725928
EMBSECBIO_a4;35,9;31,58;370;CODE;18,28771385;166,3767307;9,981222471;25,35153135
EMBSECBIO_a40;49,09;43,33;420;COST;13,47480547;309,7532505;4,876266321;23,6725928
EMBSECBIO_a41;53,58;37,08;420;COST;17,90866478;479,8223162;9,779823303;25,94322141
EMBSECBIO_a42;52,55;36,81;420;COST;17,83506481;657,3388302;10,23499044;25,7353878
EMBSECBIO_a43;52,65;36,82;420;COST;17,78378725;621,5376681;10,03144614;25,79595184
EMBSECBIO_a44;52,66;36,77;460;COST;17,78378725;621,5376681;10,03144614;25,79595184
